Id,Predicted
5895,0.007605879277763052
7122,0.4189940037014249
6173,0.00411299367673232
6142,0.011587591991294883
5358,0.4172768835110075
6095,0.018407949097928394
6878,0.07134424837154614
6554,0.7111782846418641
6793,0.11211116379579844
7286,0.09571457646985972
6076,0.08330000839967908
5134,0.2454730468709909
5419,0.6542507357807416
6255,0.45194909892936974
5656,0.2031768407257341
6934,0.761049401513167
6028,0.005588764139618559
6490,0.15506796887288968
6415,0.6556700343160445
7087,0.011736724716139594
5420,0.006994403203340511
5977,0.06765127626214062
6824,0.11649962658056955
5207,0.0983582272774339
7115,0.34473744384164934
7250,0.036272497462679264
6010,0.08523142659298459
6088,0.2208742927274091
5682,0.14314858216198395
7201,0.1027257923073448
6938,0.04213462647456291
6875,0.0624874357781419
5953,0.09388416325324611
5942,0.03038654812277451
5382,0.022897278821311477
6377,0.060604501368359064
5931,0.228985490862138
5992,0.0062301340546536054
5790,0.1756833708528697
6753,0.22307579913974032
6562,0.015284858919443279
7046,0.7920670324114095
5868,0.02610025642847371
5784,0.18236054432722432
5210,0.10178063885777675
5878,0.011283938398802153
5110,0.1265203724793331
7230,0.02471084287364455
5005,0.04072900469383246
6871,0.13591862216149372
5363,0.17590136752683708
7253,0.032964419229149194
5072,0.7507356367921993
6055,0.4014361029524992
6913,0.022732993805020068
6386,0.060622996015689976
5634,0.008146645997885083
5758,0.44092637821525954
6819,0.004741850894069253
7088,0.033020118345919
5039,0.1093235054848959
5532,0.08590550523907156
6037,0.0640635275743386
6322,0.05347879031928417
6887,0.21906609170308508
6660,0.8075323562556695
5451,0.11598174692821778
6014,0.0716206501634991
5556,0.3925190590598518
6346,0.14930182858253666
5850,0.17150522354413275
5940,0.16396635131575452
7119,0.16456477090064642
5253,0.2848518495354614
6851,0.19870757507136919
6695,0.35477820687432365
6908,0.37283817617464887
7255,0.5677040653243708
5674,0.12207611180646578
6278,0.010410303248169855
5486,0.37080263161305915
5174,0.06852535468645593
6621,0.03073187915174907
6313,0.13351255562790457
6435,0.1809572466707838
6970,0.044082407780191006
6310,0.04659347345179043
5932,0.15129991197933954
6877,0.05342038181499826
6763,0.5377781192666878
7085,0.10068221284349879
7049,0.015639910194726627
6959,0.09767680944634503
5214,0.24310142600849147
6350,0.10905900682872767
5063,0.9167931900107715
5041,0.009727656450103326
6942,0.10007144598987715
5086,0.08277657014420099
5270,0.1946404380867458
6705,0.030985300588401096
7051,0.05020866463584547
6758,0.1595091952670389
6249,0.5517488706761849
5808,0.009231627534468979
5377,0.11997376795785517
5446,0.24552698454911664
5856,0.3017722055097907
7001,0.0041747320736698285
4986,0.05944907361598245
6677,0.12978303771367727
6665,0.03412735266938157
5817,0.41071788126219844
6984,0.0952615075521601
6541,0.08433023262312063
5117,0.09693336589792143
6097,0.1983290538210685
5389,0.09424614113113275
7219,0.014298391096552917
6338,0.05702515028796804
6922,0.24263995277033687
5367,0.23918709537679375
5638,0.3543428907222661
5830,0.20004131702633446
5338,0.26202659477566626
6007,0.1922307882782729
6612,0.45314927143227546
5718,0.007376907413711809
6104,0.0645604341470886
5229,0.23606721632843414
6625,0.2970232776552256
5206,0.04238893430080707
5963,0.2075971617962897
4990,0.018675301785175322
6641,0.19442006623802593
5369,0.4492062527081495
6196,0.1262985718241599
5236,0.1189607605996001
5719,0.07476852683239499
5643,0.5956953357218615
7050,0.16356917361149553
6355,0.19419985854037855
6688,0.2106716089899579
6239,0.5654443934810098
5531,0.0618484288381064
6113,0.03534631021728967
7181,0.9213272924010588
6118,0.1251775715516882
7264,0.12299900275516484
5343,0.009623058605569057
5051,0.0005685482508211738
6605,0.19383641068356666
5779,0.12038067250919063
6655,0.1441663872744058
6534,0.5864225334957381
5681,0.13324901471252037
6607,0.011430498357273416
6242,0.08436075400678546
7242,0.08964703006361786
7277,0.013943617972655557
6675,0.0028104524272184097
5956,0.6680181724518978
5398,0.05940392156327612
5731,0.6030480265854351
6956,0.14287478683938043
6437,0.22948686240523827
5447,0.7056020341278563
5973,0.18161774076378356
6075,0.08777265351008294
5281,0.2827514498368001
5103,0.011099291643237974
7209,0.8384898228136891
6468,0.10965590323666345
5584,0.005501220276728035
4988,0.5100318483038531
6502,0.0027190664058207473
5651,0.07439246118042496
4962,0.0022429366526421557
5862,0.010474900709847357
7199,0.004646303605896243
6727,0.10704026095191443
7279,0.28202167660545435
6544,0.004221213699627299
5933,0.06752581624292545
6574,0.23271815041832858
6399,0.06115949612172139
