Id,Predicted
5895,0.06484440039027235
7122,0.43235119427101537
6173,0.10813482350921251
6142,0.058865784671470196
5358,0.19440435533223513
6095,0.05894510174199875
6878,0.1293693767704732
6554,0.11438702198122987
6793,0.09374437497207598
7286,0.13939783826390187
6076,0.09345495544637
5134,0.09045979798422689
5419,0.2995949301325985
6255,0.36465156878018407
5656,0.10240854557696946
6934,0.10708662256266997
6028,0.08395954205803255
6490,0.07732525283639854
6415,0.1654688919907762
7087,0.05889310162360293
5420,0.13809644457659787
5977,0.1605217082123987
6824,0.3424980623373266
5207,0.07893874877087989
7115,0.14923437670991224
7250,0.10951420045079542
6010,0.17142213885670293
6088,0.18949377921295163
5682,0.21045541092737027
7201,0.20092372996990313
6938,0.0762970737449208
6875,0.15310907440204027
5953,0.09154142200353758
5942,0.08675587291223351
5382,0.062267313685987286
6377,0.06431482825324374
5931,0.4314453226294636
5992,0.06534975781232545
5790,0.33381711008839626
6753,0.13710937971523376
6562,0.14962484774690019
7046,0.15812726844413927
5868,0.06083643755700383
5784,0.3024270527441042
5210,0.18202441406300185
5878,0.09673892467622823
5110,0.06991297397117609
7230,0.05624044201043706
5005,0.09719273969093532
6871,0.10491053568457269
5363,0.4846281449860822
7253,0.07637279956973071
5072,0.08633611042252654
6055,0.2097183354496934
6913,0.10801602059111791
6386,0.09743772409488062
5634,0.1446293215318907
5758,0.4375579683503315
6819,0.1588027556747741
7088,0.08857067983120355
5039,0.08309669721218192
5532,0.05955897819562861
6037,0.06618876746920907
6322,0.1222475111673672
6887,0.06719759909188681
6660,0.07144137745949428
5451,0.10951160687387397
6014,0.06841565761673243
5556,0.23761437539262725
6346,0.23756722301731917
5850,0.09667579313150462
5940,0.10471426303372262
7119,0.12297026574561547
5253,0.37773910024949725
6851,0.49583531306515305
6695,0.09202514189087654
6908,0.08684877947138754
7255,0.11698779705374732
5674,0.10115887136532686
6278,0.09757056773429647
5486,0.21697706048304383
5174,0.07633595396465387
6621,0.06336718213243671
6313,0.07007902610275506
6435,0.08282030363702801
6970,0.09766218821495226
6310,0.1678034053651006
5932,0.28830652757170666
6877,0.0743147057217307
6763,0.33925735600814133
7085,0.25399276558829587
7049,0.0639635496359808
6959,0.32371797471122443
5214,0.10644538981406144
6350,0.12428179194163913
5063,0.5668908638562667
5041,0.08511731834368559
6942,0.04646228923899646
5086,0.0941688056974088
5270,0.13492319577456952
6705,0.10454127810293114
7051,0.11146051759110626
6758,0.07529397379605071
6249,0.08988315263687101
5808,0.06203940014938586
5377,0.12972402568356245
5446,0.08421103873737765
5856,0.2537660512995707
7001,0.09820644886303526
4986,0.07850267001593397
6677,0.15459617563753328
6665,0.0922480071304462
5817,0.4779843102385049
6984,0.07928297072362618
6541,0.08312486047222563
5117,0.09201272714045716
6097,0.06224409884162481
5389,0.15169154283909794
7219,0.063288761316969
6338,0.08772079377600264
6922,0.2080881529151384
5367,0.2095344866484013
5638,0.13104994774640571
5830,0.10197886650059666
5338,0.32153803219916777
6007,0.07195886113013181
6612,0.10339597525474689
5718,0.06474453072796214
6104,0.12461585180293251
5229,0.08380857075740983
6625,0.19736422645076843
5206,0.08769738158159515
5963,0.20771148329481867
4990,0.08470662459865372
6641,0.14445935391063996
5369,0.07166434739776073
6196,0.11302283976365388
5236,0.07606364985755407
5719,0.14338752274802416
5643,0.1606758269492782
7050,0.06714675346024344
6355,0.10253127207037228
6688,0.07891524639599022
6239,0.2851768549687356
5531,0.08304841933488606
6113,0.09126047626680618
7181,0.1206744859690294
6118,0.11206699187776976
7264,0.16751528075903782
5343,0.09194771435781021
5051,0.0651350213792801
6605,0.11051578542206439
5779,0.17110650492186832
6655,0.10427179491094506
6534,0.15360062236390107
5681,0.0937311114269349
6607,0.06676988944784867
6242,0.13685681262310495
7242,0.08423532639698715
7277,0.11066601048560319
6675,0.060176676803042735
5956,0.11061062355072154
5398,0.10477665705263126
5731,0.4013504538010101
6956,0.12043795002974754
6437,0.3129076659360871
5447,0.5987099427698087
5973,0.1478501082563061
6075,0.27885525863462857
5281,0.21541910161310185
5103,0.0652176259886442
7209,0.4458369936347283
6468,0.10387994238694066
5584,0.05838771076140675
4988,0.5136030207324914
6502,0.060499854320702935
5651,0.04574329601706549
4962,0.059949459840091195
5862,0.09081209933540914
7199,0.0609827742468627
6727,0.2580198161421505
7279,0.09671464673952042
6544,0.09908081190301196
5933,0.07800115628176814
6574,0.1013763913916551
6399,0.060547755452960324
7187,0.10762403743765651
6353,0.17752348908192672
5043,0.05277147374314938
5469,0.4398875031077597
5976,0.16793561500506834
6254,0.11672606278588432
6147,0.29786849542291016
6059,0.13474927440284448
5799,0.13600007123561456
7100,0.0736081999342364
7147,0.3680840320277172
5909,0.07832485416083149
7037,0.11670923336445391
5782,0.15665778612097703
6237,0.6095018779440553
6552,0.0586276455725622
7067,0.07384732288109734
5320,0.09849538347905112
5930,0.13400530403001099
6486,0.09532854969600144
5245,0.047678765593811366
6643,0.060889165487834795
5260,0.11783072034574951
5569,0.20298694080462085
7110,0.09918631507010231
7139,0.05806417058469923
6791,0.08370856300302952
5360,0.05780491877048326
6553,0.0946373989702855
5287,0.08642961269170707
7072,0.0844530425053934
6044,0.09089992948062776
5332,0.0826972849965593
6866,0.09986639119849745
6633,0.11690686632389473
6926,0.047109519896605216
6442,0.09873243112030876
5889,0.11513731000668583
5765,0.1546587221433091
5124,0.11056601934154191
5491,0.2561591181590617
6730,0.14189935894694145
7151,0.09152679269462431
5140,0.14383294775083197
7171,0.0667768816021139
6568,0.08426922870854262
6861,0.11545850354249933
6855,0.06941730670338236
7129,0.09469325963840917
6859,0.12428448566061324
5384,0.06703500756280664
5772,0.06678255382661652
5665,0.08158332084930069
6495,0.13675385632900333
5061,0.10583512526052712
6948,0.15616427288560833
5773,0.4187707001375902
6052,0.08079172926186555
6682,0.5727772861749493
6083,0.3330558304710544
6962,0.11562307866251682
5158,0.1270871606925755
6464,0.14304592457444054
5172,0.08486403449706723
5582,0.06205928644239033
6136,0.18523607580497803
6235,0.06574266497197445
6508,0.12589927645695115
4968,0.12469229713790306
7195,0.11310721921274104
6632,0.09099476614492014
5525,0.06447724323517702
6320,0.12613024848059268
6766,0.08768338825768159
6872,0.20251637430557037
5906,0.07163541428223602
7172,0.09197767472873901
6571,0.0616497784715013
5616,0.0450382845232222
6312,0.06957725135052766
6470,0.08620917463287923
5501,0.07188276898931183
5147,0.2160157136971045
6436,0.09902080860812998
5699,0.12806337865451303
5313,0.09476202799353668
6234,0.06062696946056753
6569,0.17635697101599
7202,0.10498401692244555
5683,0.10079560321716202
5034,0.08122742579081083
5435,0.07405206623391952
5815,0.1287982716928395
5589,0.16386747216787168
6746,0.3052594362824478
6790,0.07823159901764236
6857,0.04811064438011267
6450,0.09912025870156774
7221,0.2191451867616654
5527,0.08802819863729455
5620,0.12886703937919883
7167,0.0745351589280869
6215,0.09675786056148854
5823,0.06788046517939407
6207,0.08628567094807588
6932,0.06028492395333415
5669,0.11830163563933821
5154,0.19191149375894284
7168,0.06378264661086801
5585,0.12108615977237662
6539,0.07659462201252436
7200,0.12399063955881554
5015,0.11960587493861646
5042,0.11554743890627374
5774,0.2237017627817287
6357,0.04723467512045534
5354,0.13141106310260522
6054,0.11696849014669437
7295,0.1771003921595621
5365,0.3193020789258182
6755,0.21998603604041608
5991,0.4734092722656284
7035,0.06348854386071669
5893,0.12016892195026238
7164,0.1165448143614554
5304,0.06507692868792149
5561,0.06756226851768928
5520,0.06420667680253377
5241,0.16334681750562155
7096,0.06481032914391215
6078,0.061848232701062
5046,0.12858312629627205
5334,0.13374708383756181
6969,0.05894689831866523
6821,0.07282019203186368
5760,0.10925427414606695
5614,0.09735795096418513
7091,0.07460293414406263
5698,0.09193787875449776
5169,0.13423913023784242
7294,0.11294224272360176
5318,0.19243559466454385
5368,0.11246971569597611
6923,0.11641154979012198
5463,0.06224291060575237
5265,0.2634466122845836
6321,0.13536439494507627
5226,0.2187261299641151
6868,0.17506617751484135
4967,0.3652895046853149
5293,0.11640498580225347
5865,0.0683763619137751
5841,0.057678007374936
5526,0.07894643219570381
6852,0.07563776418056116
6469,0.08217934227062439
6168,0.06325900223541571
7292,0.05765536078948749
5036,0.2765780198599074
5644,0.07901410659654662
6856,0.41740956086820036
5428,0.09132149146779528
5027,0.06565840338662034
4989,0.2265193040012273
5221,0.10897400905715686
5346,0.1755569525703913
6402,0.10704884354481392
6748,0.13070597835743342
