Id,Predicted
5895,0.001869098
7122,0.5170395
6173,0.00024066995
6142,2.9278042e-05
5358,0.039450128
6095,0.00013211477
6878,0.014348382
6554,0.17404261
6793,0.031612966
7286,0.0049541267
6076,0.0026836083
5134,0.00024140373
5419,0.95057535
6255,0.7718873
5656,0.013397733
6934,0.08690531
6028,4.759043e-05
6490,0.0033297532
6415,0.08666605
7087,9.672629e-06
5420,0.008424875
5977,0.7897786
6824,0.035013117
5207,0.022316389
7115,0.056961797
7250,0.0005132672
6010,0.0066011315
6088,0.45664698
5682,0.008782097
7201,0.01324676
6938,0.008484092
6875,0.0056707924
5953,0.17176065
5942,9.948734e-05
5382,0.0008585986
6377,5.3362328e-05
5931,0.9064867
5992,0.000246081
5790,0.04511511
6753,0.02253973
6562,0.009612212
7046,0.044713292
5868,0.031815704
5784,0.951893
5210,0.62313014
5878,0.0050834026
5110,0.0018925043
7230,0.0073794
5005,0.056170255
6871,0.12900534
5363,0.94966805
7253,0.016323
5072,0.17124897
6055,0.3679822
6913,0.00032162506
6386,0.001068635
5634,0.00056756067
5758,0.95451313
6819,0.0077473577
7088,0.0048077055
5039,0.019827675
5532,0.07436004
6037,0.0014305421
6322,0.23775664
6887,0.00084528525
6660,0.0050084307
5451,0.0014029753
6014,0.005644852
5556,0.25110328
6346,0.4247685
5850,0.002162038
5940,0.011818148
7119,0.27718318
5253,0.8810971
6851,0.10270347
6695,0.03209619
6908,0.00087379926
7255,0.027331796
5674,0.06389715
6278,0.0022108487
5486,0.2528836
5174,0.0068355664
6621,0.0010264815
6313,0.0038459804
6435,0.07089578
6970,0.005970771
6310,0.28965008
5932,0.752983
6877,0.0034399668
6763,0.10806689
7085,0.12017563
7049,0.007873216
6959,0.09270958
5214,0.0012162629
6350,0.06951694
5063,0.9992317
5041,0.00029087212
6942,0.000102679245
5086,0.0001681245
5270,0.003942073
6705,0.07647289
7051,0.10046101
6758,0.001681899
6249,0.010250261
5808,6.688699e-05
5377,0.0037499783
5446,0.00019896428
5856,0.015696466
7001,0.00011322218
4986,0.0003402154
6677,0.046399172
6665,0.0033779556
5817,0.06928193
6984,0.0025979138
6541,0.00073601876
5117,0.0019092516
6097,0.00022056786
5389,0.018799795
7219,5.732402e-06
6338,0.0022552588
6922,0.90407735
5367,0.9614022
5638,0.014610603
5830,0.013964979
5338,0.20700213
6007,0.0038029116
6612,0.020715037
5718,0.00014256651
6104,0.012491593
5229,0.0048524574
6625,0.97441655
5206,0.00014280107
5963,0.5283748
4990,3.118118e-05
6641,0.008701569
5369,0.0906641
6196,0.0025094228
5236,0.042441156
5719,0.04818568
5643,0.18049774
7050,0.030442456
6355,0.00040206072
6688,0.0023457187
6239,0.9258533
5531,0.004224617
6113,0.0010419759
7181,0.4559071
6118,0.029751772
7264,0.42484063
5343,0.0007582837
5051,0.0041237413
6605,0.017508876
5779,0.006387592
6655,0.0348263
6534,0.1770287
5681,0.019159758
6607,0.005175704
6242,0.07558769
7242,5.4439923e-05
7277,0.18494636
6675,0.0027042995
5956,0.06592687
5398,0.0045291265
5731,0.98762345
6956,0.051959023
6437,0.29996914
5447,0.74867415
5973,0.18725723
6075,0.008277346
5281,0.16671753
5103,0.00016231783
7209,0.9033313
6468,0.001286409
5584,0.00035580085
4988,0.9845206
6502,0.0057630767
5651,0.0001263891
4962,0.0057630767
5862,0.00015763273
7199,0.00037191247
6727,0.043958053
7279,0.0012483067
6544,0.024214381
5933,0.002879357
6574,0.010364747
6399,0.0015949203
7187,0.000101625956
6353,0.79412246
5043,0.0018933933
5469,0.95699745
5976,0.29807603
6254,0.028031534
6147,0.634298
6059,0.043700565
5799,0.0005293854
7100,0.0041637286
7147,0.6812806
5909,0.003587502
7037,0.019294845
5782,0.20057015
6237,0.9989498
6552,0.0002982981
7067,0.038195122
5320,0.075667895
5930,0.05731191
6486,0.0024028667
5245,0.00037280185
6643,0.00018922458
5260,0.0063627926
5569,0.12100512
7110,0.0043678368
7139,5.008217e-05
6791,0.0047973637
5360,0.0019078936
6553,0.00068417005
5287,0.0008446649
7072,4.6735263e-06
6044,0.00058265316
