Id,Predicted
5895,0.0030833333333333333
7122,0.4535714285714285
6173,0.06166666666666666
6142,0.0
5358,0.2275714285714286
6095,0.013897058823529413
6878,0.11705388206564676
6554,0.18752891754451856
6793,0.029182748538011696
7286,0.09856372549019608
6076,0.052169509769509764
5134,0.1283798701298701
5419,0.31602021247673423
6255,0.44672392645668507
5656,0.06041317233964295
6934,0.13958333333333334
6028,0.026246031746031743
6490,0.11534463869463868
6415,0.2952763955342903
7087,0.012174947601418191
5420,0.09581666666666665
5977,0.27881481481481485
6824,0.41176108374384235
5207,0.12200000000000003
7115,0.13499999999999998
7250,0.0740192451902391
6010,0.19268896103896105
6088,0.19030815815815813
5682,0.1129392911010558
7201,0.1129392911010558
6938,0.037198756567043016
6875,0.11318056426332289
5953,0.09706891148067617
5942,0.03881372549019608
5382,0.06253963963963964
6377,0.0075
5931,0.3268022125730768
5992,0.00014705882352941175
5790,0.43040901027077494
6753,0.11316849118025585
6562,0.05936946386946387
7046,0.21350000000000002
5868,0.18995512820512822
5784,0.2997260179434093
5210,0.1893049535603715
5878,0.09886031746031745
5110,0.05455555555555556
7230,0.1256878787878788
5005,0.03558552036199095
6871,0.09577272727272729
5363,0.4318809523809523
7253,0.08328833245009715
5072,0.16403777594954064
6055,0.29521192404087143
6913,0.08820512820512821
6386,0.025999999999999995
5634,0.07166666666666666
5758,0.4397239368183305
6819,0.09861699487875956
7088,0.02916666666666667
5039,0.08633333333333333
5532,0.017
6037,0.03248039215686274
6322,0.07977728861552393
6887,0.02689705882352941
6660,0.08581433566433566
5451,0.0891982461982462
6014,0.029999999999999995
5556,0.1555465367965368
6346,0.17392351721056795
5850,0.034396753246753245
5940,0.04998333333333333
7119,0.27473257006151736
5253,0.36343246753246744
6851,0.4956547619047619
6695,0.08539861973775018
6908,0.12583333333333335
7255,0.11506782626782625
5674,0.16418722002635044
6278,0.08562719298245615
5486,0.2590621419739067
5174,0.08
6621,0.0104
6313,0.04828463203463203
6435,0.0357312324929972
6970,0.10091666666666667
6310,0.14977245329863448
5932,0.317307982698715
6877,0.05899321266968325
6763,0.3466666666666666
7085,0.24308295625942689
7049,0.022326546003016593
6959,0.3555962841080488
5214,0.05057142857142858
6350,0.15200461606340596
5063,0.5621666666666667
5041,0.030147058823529412
6942,0.006666666666666666
5086,0.05777141779788839
5270,0.1081060606060606
6705,0.08851282051282051
7051,0.07727834001747046
6758,0.07134834087481147
6249,0.09517857142857142
5808,0.009288461538461539
5377,0.07945475113122172
5446,0.024055555555555556
5856,0.3321439035384269
7001,0.07358333333333333
4986,0.09549999999999999
6677,0.122
6665,0.027222222222222224
5817,0.5201666666666667
6984,0.08166666666666668
6541,0.013333333333333332
5117,0.07587179487179488
6097,0.043
5389,0.12337270937360448
7219,0.018819786096256685
6338,0.08166666666666667
6922,0.27190050719684583
5367,0.27565050719684586
5638,0.1238027827292533
5830,0.03487179487179487
5338,0.3525
6007,0.0609392911010558
6612,0.07764705882352942
5718,0.0179
6104,0.08459175009716806
5229,0.07416666666666667
6625,0.3452521589563923
5206,0.03651885369532428
5963,0.24807866439832385
4990,0.019066666666666666
6641,0.08220000270242077
5369,0.12878205128205125
6196,0.05135511602050352
5236,0.09946762537939008
5719,0.12128572365401008
5643,0.20666666666666667
7050,0.1075322076319941
6355,0.036083333333333335
6688,0.051583333333333335
6239,0.3236724238131561
5531,0.04666666666666666
6113,0.050587535014005605
7181,0.22421268437444908
6118,0.10337179487179488
7264,0.13410578663196782
5343,0.0232051282051282
5051,0.03019091847265222
6605,0.025918853695324283
5779,0.1402938596491228
6655,0.1421380952380952
6534,0.13162179487179487
5681,0.12185127133402995
6607,0.02583333333333333
6242,0.3291567839895427
7242,0.01875311942959002
7277,0.11725356125356125
6675,0.018833333333333334
5956,0.17707498982498981
5398,0.14587081459270362
5731,0.3842903370612013
6956,0.13450659705293572
6437,0.3592842920460567
5447,0.46583333333333327
5973,0.16034306418219463
6075,0.34454728518093897
5281,0.3511635054831649
5103,0.06666666666666667
7209,0.4731309523809524
6468,0.04293512043512043
5584,0.0003333333333333333
4988,0.6358007518796992
6502,0.030357585139318886
5651,0.0007531194295900179
4962,0.024357585139318884
5862,0.038205128205128204
7199,0.020416666666666666
6727,0.28788148779325246
7279,0.12729102564102562
6544,0.07072222222222221
5933,0.07806623931623932
6574,0.049399920255183416
6399,0.033749999999999995
7187,0.06633333333333333
6353,0.14062218045112782
5043,0.03966666666666667
5469,0.4681986215538847
5976,0.20923039215686276
6254,0.06587529137529138
6147,0.4015157868447342
6059,0.09186373254020312
5799,0.07231040370492703
7100,0.1353289232080792
7147,0.2814835164835165
5909,0.11415000000000003
7037,0.057925518925518935
5782,0.15385684697513338
6237,0.6473333333333333
6552,0.043238095238095235
7067,0.14111288321814638
5320,0.05963809523809524
5930,0.05007666407666408
6486,0.08983333333333332
5245,0.03782828282828283
6643,0.01089705882352941
5260,0.11829528133682983
5569,0.13108333333333333
7110,0.08833333333333333
7139,0.006813725490196078
6791,0.09737179487179487
5360,0.01875
6553,0.03123333333333333
5287,0.09083333333333332
7072,0.02849962292609351
6044,0.028654761904761905
5332,0.11700576616366089
6866,0.10558333333333333
6633,0.06568230533320046
6926,0.038
6442,0.055483333333333336
5889,0.04748599439775911
5765,0.20964468165644637
5124,0.0599074074074074
5491,0.30283333333333334
6730,0.19258292645121292
7151,0.03883333333333333
5140,0.22570952380952383
7171,0.04278190730837791
6568,0.035994949494949496
6861,0.08345896737073205
6855,0.08816666666666667
7129,0.013356643356643357
6859,0.09216666666666667
5384,0.07263304473304473
5772,0.032384920634920634
5665,0.0
6495,0.09756912681912684
5061,0.07177272727272727
6948,0.16280022383727455
5773,0.42746740514387577
6052,0.12591666666666668
6682,0.6255000000000001
6083,0.3336528935684946
6962,0.19246759520672568
5158,0.145084301663249
6464,0.08829564030740501
5172,0.04725000000000001
5582,0.06133333333333334
6136,0.22444696730223043
6235,0.03833333333333333
6508,0.10751190476190475
4968,0.10751190476190475
7195,0.07844047619047619
6632,0.044833333333333336
5525,0.09133333333333332
6320,0.07705555555555554
6766,0.02
6872,0.1154465367965368
5906,0.06380668016194332
7172,0.03833333333333334
6571,0.0695261281770233
5616,0.02348039215686274
6312,0.08133333333333333
6470,0.023955128205128205
5501,0.08587179487179487
5147,0.5052388167388168
6436,0.25309615384615386
5699,0.14006535947712417
5313,0.01959047619047619
6234,0.015477855477855478
6569,0.11753907566823166
7202,0.145
5683,0.11083333333333333
5034,0.035252187028657615
5435,0.03564012679102194
5815,0.09339689700216015
5589,0.178478835978836
6746,0.2895512905567086
6790,0.08653846153846154
6857,0.0054
6450,0.049333333333333326
7221,0.19916666666666663
5527,0.0629438596491228
5620,0.10561411110863443
7167,0.12833333333333333
